Fp1 Fpz Fp2 F7 F3 Fz F4 F8 FC5 FC1 FC2 FC6 M1 T7 C3 Cz C4 T8 M2 CP5 CP1 CP2 CP6 P7 P3 Pz P4 P8 POz O1 Oz O2 HEOG VEOG MKR+
-1276.270 174.121 -2981.934 113.770 1679.199 1837.793 2712.402 -3186.035 171.191 -544.629 63.770 -1462.793 0.000 2394.043 -2710.059 -325.879 -2861.719 1489.844 0.000 145.898 2329.980 -2446.582 1445.215 219.824 -2719.629 2956.055 965.137 3108.496 -1074.414 -23.730 3163.086 3044.531 0.000 0.000 -50.000
-1284.570 164.355 -2985.742 112.988 1673.438 1825.195 2705.762 -3184.961 169.434 -554.590 56.445 -1462.988 0.000 2396.191 -2714.551 -332.129 -2863.281 1501.660 0.000 148.828 2326.074 -2454.102 1451.270 230.566 -2718.262 2954.688 970.801 3119.629 -1071.191 -11.914 3174.121 3057.031 0.000 0.000 -50.000
-1288.379 160.645 -2987.988 112.500 1669.336 1818.750 2704.980 -3185.156 169.824 -557.520 51.953 -1461.816 0.000 2397.656 -2714.648 -336.523 -2864.453 1506.543 0.000 149.121 2324.902 -2458.008 1455.566 235.547 -2720.313 2954.590 971.484 3125.195 -1068.652 -7.422 3180.371 3062.012 0.000 0.000 -50.000
-1288.379 160.449 -2987.402 112.891 1669.922 1819.238 2703.516 -3184.668 170.801 -557.324 51.758 -1462.598 0.000 2397.949 -2714.160 -336.426 -2864.746 1508.301 0.000 150.586 2326.758 -2459.863 1454.297 235.742 -2721.582 2954.688 971.387 3125.195 -1068.457 -7.422 3178.906 3061.133 0.000 0.000 -50.000
-1281.738 167.676 -2984.961 113.770 1673.828 1827.344 2706.055 -3183.691 170.410 -550.293 56.250 -1462.109 0.000 2396.484 -2710.352 -332.520 -2863.965 1500.391 0.000 148.926 2329.297 -2460.156 1451.465 228.223 -2721.875 2953.711 968.750 3119.531 -1070.605 -13.965 3171.582 3052.930 0.000 0.000 -50.000
-1272.949 176.855 -2979.102 116.406 1680.371 1839.160 2711.230 -3183.203 172.070 -542.285 62.012 -1463.184 0.000 2392.676 -2708.105 -324.805 -2862.012 1487.012 0.000 146.973 2333.008 -2458.691 1446.680 215.820 -2721.289 2954.590 963.379 3109.082 -1072.754 -23.145 3160.352 3043.652 0.000 0.000 -50.000
-1263.672 188.574 -2973.535 117.090 1689.355 1850.977 2714.746 -3182.227 174.316 -534.668 70.703 -1463.477 0.000 2388.867 -2702.832 -317.480 -2859.180 1474.414 0.000 145.605 2337.891 -2456.934 1441.504 204.590 -2723.145 2955.371 957.324 3097.852 -1077.246 -33.594 3147.754 3031.152 0.000 0.000 -50.000
-1257.031 194.824 -2970.215 117.480 1693.164 1859.082 2717.383 -3183.008 174.023 -527.734 74.609 -1463.770 0.000 2387.891 -2701.660 -313.184 -2856.641 1467.578 0.000 145.215 2341.211 -2457.227 1438.086 196.191 -2723.730 2957.324 955.371 3089.258 -1077.930 -41.504 3141.602 3023.535 0.000 0.000 -50.000
-1256.348 195.508 -2970.410 118.262 1693.652 1859.961 2717.578 -3183.301 175.000 -526.270 73.828 -1464.258 0.000 2386.914 -2701.172 -314.551 -2857.227 1466.797 0.000 144.629 2341.504 -2460.059 1437.988 196.191 -2723.145 2956.543 956.738 3088.477 -1079.004 -40.234 3142.676 3023.926 0.000 0.000 -50.000
-1260.645 191.797 -2972.949 118.164 1691.113 1853.027 2714.941 -3182.129 176.270 -530.176 68.945 -1463.672 0.000 2388.965 -2704.102 -318.555 -2857.422 1464.160 0.000 146.680 2337.695 -2465.234 1441.504 202.832 -2722.656 2956.348 959.180 3095.898 -1075.781 -34.473 3149.316 3031.250 0.000 0.000 -50.000
-1267.969 180.859 -2977.246 118.066 1686.035 1842.969 2710.254 -3181.250 175.293 -539.160 63.281 -1463.086 0.000 2392.969 -2707.520 -322.949 -2860.156 1466.602 0.000 150.488 2335.547 -2469.141 1447.070 215.332 -2721.582 2955.371 963.086 3107.520 -1073.047 -25.391 3158.008 3040.430 0.000 0.000 -50.000
-1275.293 171.973 -2981.348 116.797 1678.418 1830.176 2705.566 -3181.250 174.902 -546.777 58.203 -1461.816 0.000 2395.703 -2709.570 -331.836 -2862.305 1471.387 0.000 153.516 2330.078 -2474.902 1453.516 226.758 -2720.117 2954.297 967.383 3120.020 -1069.238 -14.258 3169.238 3051.074 0.000 0.000 -50.000
-1280.957 167.090 -2983.203 116.504 1674.609 1824.023 2702.930 -3180.371 173.535 -552.539 54.492 -1462.598 0.000 2397.949 -2710.840 -334.082 -2863.574 1476.563 0.000 156.055 2326.563 -2477.734 1455.469 233.301 -2718.457 2953.516 968.262 3125.586 -1067.383 -7.617 3175.684 3057.422 0.000 0.000 -50.000
-1281.152 166.699 -2983.789 117.383 1674.707 1823.438 2701.074 -3179.297 174.219 -551.563 54.492 -1461.133 0.000 2397.949 -2711.914 -335.352 -2862.891 1479.004 0.000 156.250 2326.855 -2478.418 1457.520 232.910 -2718.555 2954.980 955.664 3126.758 -1065.820 -6.934 3177.539 3059.570 0.000 0.000 -50.000
-1277.051 169.434 -2981.543 117.480 1677.246 1829.688 2706.445 -3179.199 174.707 -548.730 56.250 -1462.598 0.000 2395.703 -2709.570 -331.348 -2862.012 1478.223 0.000 156.836 2327.832 -2478.223 1454.395 228.223 -2718.848 2954.395 953.906 3121.484 -1066.895 -12.012 3173.145 3053.027 0.000 0.000 -50.000
-1269.336 179.297 -2976.758 118.945 1682.715 1839.844 2707.715 -3179.980 175.684 -542.188 60.449 -1462.598 0.000 2394.629 -2705.762 -327.344 -2860.547 1475.977 0.000 154.590 2331.152 -2477.148 1450.293 219.531 -2720.215 2954.785 950.781 3111.719 -1070.313 -20.898 3162.402 3042.676 0.000 0.000 -50.000
-1259.668 190.234 -2971.875 119.434 1689.844 1852.441 2712.793 -3181.543 176.660 -531.641 66.699 -1464.648 0.000 2390.137 -2702.637 -319.824 -2858.984 1470.215 0.000 151.367 2334.766 -2475.684 1444.336 206.836 -2720.020 2956.250 946.777 3100.488 -1073.633 -31.543 3151.074 3031.543 0.000 0.000 -50.000
-1253.418 196.582 -2968.750 120.313 1694.434 1860.254 2715.723 -3182.031 177.441 -525.488 71.191 -1466.211 0.000 2387.598 -2699.707 -314.648 -2858.105 1468.555 0.000 150.684 2337.402 -2473.438 1440.527 197.070 -2722.266 2956.250 945.703 3094.043 -1077.051 -39.648 3143.262 3023.438 0.000 0.000 -50.000
-1252.539 196.973 -2968.066 120.605 1696.289 1859.668 2715.137 -3182.227 177.734 -525.977 72.559 -1466.504 0.000 2387.891 -2698.730 -313.184 -2857.031 1469.727 0.000 151.465 2338.379 -2475.391 1439.160 196.191 -2722.656 2957.031 947.656 3091.406 -1077.539 -41.309 3141.406 3022.363 0.000 0.000 -50.000
-1256.348 193.359 -2969.922 121.484 1691.406 1855.762 2713.574 -3181.445 177.637 -527.637 68.359 -1465.918 0.000 2389.648 -2701.074 -317.578 -2858.105 1471.094 0.000 151.758 2336.523 -2478.320 1442.090 201.367 -2722.070 2956.641 950.293 3096.289 -1075.879 -35.352 3145.801 3027.051 0.000 0.000 -50.000
-1262.988 186.816 -2974.121 120.508 1687.305 1846.484 2709.766 -3179.004 175.977 -535.156 63.379 -1464.746 0.000 2392.383 -2702.734 -321.680 -2860.254 1476.563 0.000 155.273 2333.203 -2482.129 1446.094 212.012 -2720.703 2955.273 949.902 3104.492 -1073.047 -28.223 3155.371 3034.082 0.000 0.000 -50.000
-1270.898 175.879 -2978.027 120.508 1680.957 1835.449 2706.348 -3178.320 175.684 -544.238 57.520 -1464.063 0.000 2395.703 -2706.543 -329.492 -2861.914 1486.035 0.000 157.324 2327.539 -2487.598 1451.953 221.680 -2719.824 2954.492 953.027 3116.699 -1069.336 -17.871 3166.895 3044.824 0.000 0.000 -50.000
-1276.270 168.750 -2981.250 119.043 1676.465 1826.758 2704.395 -3176.953 174.902 -550.391 52.637 -1464.453 0.000 2398.438 -2709.180 -335.742 -2862.793 1491.699 0.000 160.352 2323.926 -2491.602 1456.348 230.566 -2718.359 2953.809 954.688 3124.902 -1067.090 -10.352 3173.438 3053.613 0.000 0.000 -50.000
-1277.344 168.652 -2982.129 119.434 1675.000 1824.023 2702.051 -3176.563 175.488 -552.539 50.293 -1465.137 0.000 2398.340 -2710.059 -335.547 -2865.234 1492.285 0.000 162.500 2322.852 -2495.410 1457.129 233.203 -2720.117 2953.613 958.203 3127.246 -1065.332 -8.398 3176.953 3056.836 0.000 0.000 -50.000
-1275.293 172.461 -2979.492 118.555 1675.781 1827.344 2702.734 -3177.148 176.465 -548.438 52.637 -1465.137 0.000 2398.145 -2709.082 -334.766 -2862.988 1490.234 0.000 162.012 2324.902 -2495.215 1455.371 229.785 -2720.313 2952.930 956.738 3123.242 -1065.527 -11.426 3173.730 3051.953 0.000 0.000 -50.000
-1268.164 178.613 -2976.660 119.434 1681.348 1836.816 2704.590 -3177.832 177.930 -541.797 56.738 -1465.820 0.000 2395.898 -2705.957 -328.711 -2863.184 1484.668 0.000 161.914 2328.418 -2491.309 1452.148 220.703 -2721.387 2954.883 952.344 3114.551 -1068.164 -18.164 3164.746 3042.285 0.000 0.000 -50.000
-1259.473 190.039 -2971.094 119.434 1688.184 1848.535 2708.789 -3177.539 177.832 -533.789 63.281 -1468.262 0.000 2392.480 -2701.270 -322.656 -2860.254 1478.125 0.000 157.324 2333.887 -2489.941 1445.313 208.203 -2721.777 2956.543 947.656 3102.832 -1070.410 -28.125 3155.078 3031.543 0.000 0.000 -50.000
-1251.660 196.191 -2967.871 119.922 1695.410 1858.594 2713.184 -3179.199 179.395 -527.734 67.871 -1470.508 0.000 2389.941 -2697.168 -315.723 -2858.398 1474.805 0.000 155.176 2337.500 -2489.551 1441.016 198.926 -2721.289 2957.031 941.699 3094.336 -1073.340 -36.523 3144.922 3023.535 0.000 0.000 -50.000
-1248.926 200.293 -2967.773 119.824 1695.801 1860.938 2712.988 -3180.273 180.078 -524.023 69.531 -1471.680 0.000 2389.258 -2697.266 -314.063 -2857.031 1479.395 0.000 155.078 2339.258 -2488.867 1438.770 197.461 -2722.949 2956.836 940.332 3090.820 -1075.098 -39.941 3143.652 3017.676 0.000 0.000 -50.000
-1250.586 195.898 -2967.676 121.387 1694.727 1857.422 2710.254 -3179.785 177.539 -526.465 66.797 -1472.266 0.000 2390.430 -2698.926 -316.211 -2859.180 1482.617 0.000 157.324 2337.109 -2490.234 1441.895 201.074 -2723.145 2957.324 939.648 3095.117 -1072.559 -36.133 3145.898 3020.898 0.000 0.000 -50.000
-1257.129 189.941 -2968.750 120.801 1689.941 1849.512 2707.910 -3177.832 177.734 -532.324 62.109 -1470.508 0.000 2394.238 -2701.074 -321.191 -2860.352 1481.641 0.000 159.570 2334.473 -2495.605 1445.996 208.008 -2720.703 2956.250 941.992 3102.734 -1069.922 -29.102 3153.613 3028.320 0.000 0.000 -50.000
-1265.430 181.152 -2973.047 119.922 1682.422 1836.035 2702.930 -3177.051 177.734 -541.504 55.273 -1469.824 0.000 2398.242 -2704.980 -327.441 -2862.207 1488.770 0.000 162.891 2330.469 -2500.391 1450.879 219.629 -2720.508 2955.273 948.828 3112.305 -1066.797 -18.262 3164.844 3040.332 0.000 0.000 -50.000
-1270.508 173.242 -2976.074 120.313 1676.172 1826.758 2700.488 -3175.293 176.074 -547.949 49.121 -1468.848 0.000 2400.586 -2707.813 -332.813 -2864.355 1493.457 0.000 165.625 2327.637 -2503.516 1456.348 229.590 -2719.922 2954.199 951.367 3119.922 -1064.844 -10.938 3173.535 3048.633 0.000 0.000 -50.000
-1272.852 170.313 -2979.004 120.801 1675.195 1822.949 2699.023 -3175.684 176.465 -549.609 45.703 -1467.969 0.000 2401.758 -2709.082 -335.156 -2865.234 1494.922 0.000 165.918 2327.148 -2505.078 1457.422 232.715 -2717.969 2954.395 954.199 3122.070 -1061.816 -9.375 3175.879 3052.051 0.000 0.000 -50.000
-1270.898 172.656 -2978.223 120.020 1676.563 1825.879 2700.391 -3175.391 177.734 -548.438 47.266 -1466.211 0.000 2402.344 -2708.301 -334.570 -2865.527 1494.043 0.000 165.234 2330.176 -2504.688 1455.176 229.785 -2719.922 2953.809 953.125 3119.922 -1063.086 -11.426 3172.852 3050.000 0.000 0.000 -50.000
-1265.234 177.441 -2974.707 118.750 1680.273 1833.594 2704.102 -3175.977 178.613 -543.750 50.684 -1468.945 0.000 2400.684 -2705.957 -328.613 -2864.063 1489.844 0.000 163.965 2334.277 -2502.930 1452.148 223.340 -2721.484 2954.102 950.684 3113.672 -1064.551 -17.578 3166.406 3041.797 0.000 0.000 -50.000
-1257.715 188.672 -2971.387 121.387 1688.184 1846.289 2706.641 -3177.637 177.832 -534.570 56.152 -1469.922 0.000 2395.703 -2701.465 -322.168 -2861.426 1483.789 0.000 160.938 2337.598 -2500.195 1447.363 211.523 -2722.266 2955.273 948.242 3103.027 -1067.676 -28.809 3156.152 3030.957 0.000 0.000 -50.000
-1248.730 197.168 -2966.309 121.094 1693.750 1856.934 2709.766 -3180.273 179.395 -527.637 61.133 -1470.605 0.000 2392.480 -2698.438 -316.016 -2860.156 1478.125 0.000 157.910 2343.555 -2496.680 1442.383 200.977 -2722.559 2956.445 943.945 3093.848 -1069.922 -37.988 3146.875 3019.727 0.000 0.000 -50.000
-1243.652 200.586 -2963.477 120.313 1696.875 1862.207 2711.133 -3180.176 180.664 -524.219 63.672 -1470.410 0.000 2391.016 -2696.582 -313.281 -2860.156 1475.586 0.000 157.813 2345.996 -2495.898 1438.672 195.605 -2722.656 2958.496 940.820 3089.258 -1071.973 -43.262 3142.773 3014.355 0.000 0.000 -50.000
-1245.605 198.633 -2965.625 122.363 1695.898 1860.059 2710.645 -3180.469 180.371 -524.512 62.402 -1469.922 0.000 2391.309 -2698.926 -313.281 -2859.766 1475.391 0.000 159.863 2346.582 -2496.191 1438.574 198.535 -2723.633 2959.375 942.285 3091.016 -1070.801 -43.750 3143.652 3015.820 0.000 0.000 -50.000
-1251.465 192.188 -2967.969 122.266 1690.527 1850.586 2707.617 -3178.711 179.199 -531.152 58.008 -1468.457 0.000 2395.215 -2700.586 -318.066 -2862.109 1479.785 0.000 160.938 2344.043 -2499.023 1443.555 205.078 -2722.656 2957.422 948.926 3096.875 -1068.945 -37.402 3151.074 3023.535 0.000 0.000 -50.000
-1258.398 183.105 -2971.777 121.094 1684.473 1841.602 2704.102 -3177.539 177.734 -538.477 50.488 -1467.969 0.000 2396.484 -2703.320 -324.121 -2863.574 1485.449 0.000 162.305 2340.820 -2502.539 1448.438 215.723 -2720.996 2955.762 954.004 3106.738 -1064.551 -28.516 3159.473 3034.375 0.000 0.000 -50.000
-1265.820 175.488 -2974.902 120.605 1679.688 1830.859 2701.563 -3177.246 177.930 -545.605 44.531 -1466.602 0.000 2401.172 -2706.641 -328.809 -2866.113 1489.453 0.000 163.574 2336.230 -2506.348 1453.516 226.074 -2721.680 2954.102 959.375 3115.137 -1061.621 -21.094 3168.652 3044.727 0.000 0.000 -50.000
-1269.727 171.680 -2976.563 119.531 1676.367 1824.902 2700.098 -3175.879 177.441 -548.340 41.699 -1467.383 0.000 2402.637 -2708.203 -332.227 -2868.066 1492.969 0.000 165.918 2334.961 -2508.887 1455.859 230.762 -2720.703 2953.711 961.328 3119.727 -1060.059 -16.699 3172.852 3050.195 0.000 0.000 -50.000
-1268.359 173.242 -2976.465 120.703 1676.270 1824.121 2700.684 -3175.586 177.832 -547.656 40.332 -1466.895 0.000 2403.516 -2705.957 -331.445 -2867.480 1491.016 0.000 166.504 2335.156 -2507.617 1454.297 230.273 -2720.410 2953.418 962.598 3118.359 -1061.133 -20.410 3171.680 3049.414 0.000 0.000 -50.000
-1263.379 178.906 -2974.023 121.484 1680.566 1832.617 2701.270 -3176.855 177.930 -544.141 43.652 -1466.602 0.000 2401.074 -2704.883 -327.246 -2865.527 1487.012 0.000 164.746 2338.477 -2505.469 1450.977 222.949 -2722.461 2954.199 961.914 3113.184 -1062.109 -25.098 3166.309 3040.820 0.000 0.000 -50.000
-1254.688 187.891 -2969.238 122.070 1686.914 1843.555 2704.102 -3178.223 179.199 -536.426 48.828 -1468.262 0.000 2397.168 -2702.539 -322.461 -2863.867 1479.980 0.000 162.109 2342.773 -2501.855 1446.289 213.574 -2722.070 2955.859 956.543 3103.125 -1064.453 -33.301 3157.031 3030.762 0.000 0.000 -50.000
-1247.168 195.508 -2964.746 120.898 1694.043 1856.055 2707.031 -3179.785 179.199 -528.516 52.930 -1469.629 0.000 2394.043 -2697.754 -313.965 -2863.770 1476.855 0.000 160.254 2347.559 -2497.656 1440.723 203.516 -2722.949 2957.031 951.855 3093.750 -1067.676 -43.555 3145.996 3020.313 0.000 0.000 -50.000
-1241.602 200.879 -2962.012 120.508 1695.996 1861.719 2708.105 -3180.859 178.809 -524.707 56.836 -1471.094 0.000 2392.578 -2696.973 -310.254 -2862.695 1478.711 0.000 158.594 2350.781 -2495.801 1439.258 197.461 -2723.926 2958.594 949.902 3087.109 -1068.750 -51.172 3140.234 3014.160 0.000 0.000 -50.000
-1242.871 201.172 -2962.402 122.266 1694.434 1860.645 2706.543 -3181.738 178.711 -522.754 55.957 -1469.043 0.000 2392.480 -2697.949 -311.523 -2862.012 1487.305 0.000 157.324 2351.074 -2494.531 1438.965 195.605 -2724.219 2958.594 950.195 3085.938 -1069.043 -51.855 3140.430 3012.695 0.000 0.000 -50.000
-1247.754 195.117 -2965.918 120.996 1690.820 1853.613 2705.176 -3180.664 178.223 -529.590 51.953 -1467.676 0.000 2393.848 -2699.609 -314.844 -2864.941 1500.879 0.000 159.375 2347.461 -2497.754 1440.332 203.125 -2724.707 2957.910 950.195 3092.969 -1067.188 -45.996 3146.289 3018.457 0.000 0.000 -50.000
-1255.176 186.914 -2969.824 120.703 1685.742 1842.773 2703.320 -3180.078 177.539 -538.184 46.191 -1467.773 0.000 2398.828 -2702.051 -320.020 -2866.211 1505.566 0.000 161.719 2341.016 -2500.000 1443.945 214.063 -2723.340 2955.469 954.688 3101.563 -1064.746 -37.500 3155.957 3029.004 0.000 0.000 -50.000
-1264.160 176.563 -2973.340 121.680 1679.688 1832.031 2701.465 -3177.930 178.125 -543.750 40.234 -1466.113 0.000 2402.734 -2705.859 -325.977 -2867.480 1500.000 0.000 164.063 2337.500 -2504.395 1450.684 225.098 -2723.047 2954.590 960.254 3111.621 -1061.133 -28.418 3164.844 3040.820 0.000 0.000 -50.000
-1266.602 170.996 -2974.512 121.777 1676.465 1824.609 2698.535 -3177.930 177.051 -548.535 34.668 -1465.332 0.000 2405.859 -2707.910 -330.566 -2868.359 1493.555 0.000 167.188 2334.375 -2505.469 1455.566 232.129 -2723.242 2954.199 963.281 3117.969 -1059.668 -22.949 3173.730 3049.414 0.000 0.000 -50.000
-1267.090 171.387 -2973.926 122.656 1675.098 1825.781 2699.023 -3176.855 176.172 -549.707 34.668 -1466.699 0.000 2405.762 -2706.152 -329.785 -2869.141 1490.137 0.000 167.383 2334.180 -2504.785 1455.371 233.594 -2722.559 2954.590 963.281 3118.262 -1060.156 -22.168 3172.852 3049.023 0.000 0.000 -50.000
-1262.598 175.977 -2972.168 122.363 1680.859 1830.957 2699.805 -3178.809 177.051 -544.043 36.914 -1467.969 0.000 2405.859 -2704.590 -325.684 -2867.578 1481.934 0.000 166.406 2336.328 -2501.855 1451.367 229.004 -2722.754 2955.469 960.352 3113.184 -1060.254 -26.758 3167.773 3044.043 0.000 0.000 -50.000
-1255.469 183.887 -2967.871 123.145 1685.938 1841.406 2703.125 -3180.176 176.270 -537.305 40.234 -1468.066 0.000 2402.344 -2702.246 -321.289 -2866.113 1477.246 0.000 163.574 2340.332 -2497.754 1447.266 219.531 -2723.730 2958.105 957.715 3104.004 -1062.305 -35.840 3159.082 3034.863 0.000 0.000 -50.000
-1247.168 192.871 -2964.258 122.656 1691.113 1851.270 2706.445 -3180.566 178.418 -529.785 46.777 -1467.773 0.000 2398.828 -2698.145 -312.988 -2864.258 1472.363 0.000 160.742 2345.508 -2493.164 1441.895 207.129 -2723.535 2959.570 952.344 3093.262 -1065.137 -45.605 3148.633 3022.363 0.000 0.000 -50.000
-1241.602 198.633 -2961.230 121.875 1695.508 1860.645 2708.887 -3181.934 179.102 -524.805 51.855 -1469.336 0.000 2395.313 -2695.508 -305.957 -2862.695 1470.215 0.000 158.594 2350.684 -2489.355 1436.914 198.242 -2724.414 2960.938 948.535 3086.719 -1066.699 -53.320 3141.895 3012.891 0.000 0.000 -50.000
-1240.430 197.559 -2959.668 123.340 1696.387 1862.109 2708.984 -3182.520 178.516 -522.168 52.441 -1470.215 0.000 2394.824 -2695.801 -305.371 -2862.988 1471.191 0.000 158.398 2350.781 -2489.355 1434.863 197.461 -2724.219 2960.156 949.609 3085.547 -1065.723 -55.176 3139.746 3011.719 0.000 0.000 -50.000
-1243.457 194.824 -2961.426 122.559 1693.066 1856.641 2705.859 -3181.543 177.832 -527.148 48.438 -1468.652 0.000 2397.266 -2696.680 -309.766 -2863.867 1474.023 0.000 160.059 2348.535 -2491.113 1438.477 202.344 -2723.828 2960.156 951.660 3090.234 -1066.309 -50.977 3144.434 3018.555 0.000 0.000 -50.000
-1251.074 188.184 -2964.941 122.168 1687.402 1846.387 2700.879 -3180.957 177.246 -534.570 43.262 -1468.652 0.000 2401.855 -2701.074 -314.551 -2865.039 1478.613 0.000 162.598 2345.215 -2494.434 1443.945 212.695 -2724.219 2958.496 955.859 3098.926 -1062.988 -42.480 3153.320 3028.320 0.000 0.000 -50.000
-1260.449 178.613 -2968.945 121.094 1680.859 1834.082 2698.535 -3179.004 176.172 -543.066 37.012 -1466.113 0.000 2404.785 -2704.492 -321.191 -2866.309 1483.789 0.000 164.551 2341.406 -2499.707 1447.754 224.707 -2723.340 2956.445 958.887 3111.230 -1057.910 -33.691 3164.063 3040.332 0.000 0.000 -50.000
-1265.137 170.703 -2971.875 121.777 1676.465 1825.977 2693.945 -3178.906 175.098 -548.047 33.789 -1465.137 0.000 2408.789 -2707.910 -326.367 -2868.848 1485.449 0.000 166.504 2337.012 -2500.781 1451.758 231.055 -2721.875 2957.227 961.719 3117.969 -1055.273 -24.805 3171.289 3048.438 0.000 0.000 -50.000
-1266.797 168.359 -2971.875 122.070 1675.586 1824.316 2693.066 -3177.930 175.195 -548.535 32.520 -1465.918 0.000 2408.887 -2707.324 -327.051 -2869.629 1484.668 0.000 167.285 2336.719 -2500.195 1450.293 234.863 -2722.656 2956.836 963.379 3120.801 -1055.664 -23.828 3173.242 3049.902 0.000 0.000 -50.000
-1263.672 173.340 -2970.410 122.656 1677.539 1827.246 2693.750 -3178.809 176.074 -545.605 34.766 -1464.941 0.000 2408.398 -2706.055 -322.949 -2868.555 1481.055 0.000 166.406 2339.355 -2497.852 1448.535 229.297 -2722.559 2956.641 961.230 3115.332 -1055.762 -28.711 3169.824 3044.922 0.000 0.000 -50.000
-1257.031 178.906 -2966.602 122.754 1682.617 1836.719 2696.875 -3181.445 177.148 -539.648 37.695 -1465.625 0.000 2404.883 -2702.930 -318.066 -2867.773 1475.781 0.000 164.551 2342.676 -2495.020 1445.313 221.777 -2724.316 2957.227 957.813 3108.496 -1056.348 -34.766 3161.621 3036.914 0.000 0.000 -50.000
-1248.535 189.063 -2962.402 122.168 1689.551 1848.633 2699.512 -3184.082 177.637 -530.176 45.410 -1466.992 0.000 2400.977 -2699.512 -310.547 -2864.941 1466.211 0.000 161.719 2348.438 -2489.648 1439.746 210.547 -2725.586 2959.766 955.078 3097.070 -1060.449 -45.898 3152.734 3024.902 0.000 0.000 -50.000
-1242.285 195.801 -2959.570 123.730 1694.141 1858.203 2704.395 -3184.180 177.246 -523.730 50.293 -1466.797 0.000 2399.023 -2696.777 -305.566 -2862.109 1460.645 0.000 159.961 2354.004 -2486.035 1436.230 201.367 -2727.734 2962.109 950.293 3087.305 -1061.719 -55.664 3143.066 3014.746 0.000 0.000 -50.000
-1241.602 196.484 -2957.910 124.512 1695.898 1861.035 2708.105 -3185.156 178.027 -523.438 51.855 -1467.090 0.000 2399.121 -2697.363 -303.906 -2860.840 1460.059 0.000 158.887 2355.078 -2484.277 1434.570 199.512 -2726.953 2961.523 948.926 3082.910 -1062.695 -58.203 3141.406 3011.816 0.000 0.000 -50.000
