Fp1 - M1Ref	Fpz - M1Ref	Fp2 - M1Ref	F7 - M1Ref	F3 - M1Ref	Fz - M1Ref	F4 - M1Ref	F8 - M1Ref	FC5 - M1Ref	FC1 - M1Ref	FC2 - M1Ref	FC6 - M1Ref	M1 - M1Ref	T7 - M1Ref	C3 - M1Ref	Cz - M1Ref	C4 - M1Ref	T8 - M1Ref	M2 - M1Ref	CP5 - M1Ref	CP1 - M1Ref	CP2 - M1Ref	CP6 - M1Ref	P7 - M1Ref	P3 - M1Ref	Pz - M1Ref	P4 - M1Ref	P8 - M1Ref	POz - M1Ref	O1 - M1Ref	Oz - M1Ref	O2 - M1Ref	HEOG - M1Ref	VEOG - M1Ref	
-1.281029E+003	1.840104E+002	-3.041430E+003	-6.415922E+003	-1.114989E+004	1.892276E+003	9.247393E+003	-9.648425E+003	1.361228E+002	5.894749E+003	-3.841671E+001	-1.402440E+003	0.000000E+000	-4.132141E+003	-2.771870E+003	-6.788190E+003	1.008649E+004	1.674354E+003	0.000000E+000	-6.515890E+003	2.174581E+003	3.771881E+003	8.009728E+003	2.734961E+002	3.692841E+003	2.932727E+003	7.471820E+003	-3.141582E+003	-1.166514E+003	-6.507743E+003	3.246791E+003	3.312664E+003	0.000000E+000	0.000000E+000	
-1.270344E+003	1.943455E+002	-3.034479E+003	-6.415830E+003	-1.114246E+004	1.903108E+003	9.251071E+003	-9.650723E+003	1.372078E+002	5.905177E+003	-3.159402E+001	-1.402403E+003	0.000000E+000	-4.135930E+003	-2.768375E+003	-6.780080E+003	1.009006E+004	1.670364E+003	0.000000E+000	-6.517306E+003	2.181238E+003	3.776405E+003	8.003512E+003	2.606047E+002	3.693981E+003	2.935007E+003	7.464207E+003	-3.156221E+003	-1.168997E+003	-6.518207E+003	3.235279E+003	3.291626E+003	0.000000E+000	0.000000E+000	
-1.262786E+003	2.026394E+002	-3.032529E+003	-6.415462E+003	-1.113564E+004	1.912413E+003	9.252450E+003	-9.650300E+003	1.382376E+002	5.913139E+003	-2.517591E+001	-1.403378E+003	0.000000E+000	-4.138817E+003	-2.766316E+003	-6.772945E+003	1.008938E+004	1.666263E+003	0.000000E+000	-6.517269E+003	2.187270E+003	3.781039E+003	7.998657E+003	2.491661E+002	3.695379E+003	2.936828E+003	7.459554E+003	-3.165379E+003	-1.168740E+003	-6.526427E+003	3.225349E+003	3.273733E+003	0.000000E+000	0.000000E+000	
-1.259016E+003	2.050669E+002	-3.030838E+003	-6.413403E+003	-1.113331E+004	1.914620E+003	9.251752E+003	-9.649914E+003	1.398192E+002	5.915879E+003	-1.982442E+001	-1.403396E+003	0.000000E+000	-4.138651E+003	-2.765360E+003	-6.770168E+003	1.009183E+004	1.665196E+003	0.000000E+000	-6.517766E+003	2.189514E+003	3.783448E+003	7.997131E+003	2.461686E+002	3.694753E+003	2.935817E+003	7.457109E+003	-3.171392E+003	-1.169310E+003	-6.528579E+003	3.222241E+003	3.260915E+003	0.000000E+000	0.000000E+000	
-1.262032E+003	2.031176E+002	-3.029844E+003	-6.412832E+003	-1.113564E+004	1.913884E+003	9.251365E+003	-9.649730E+003	1.380353E+002	5.913691E+003	-1.649583E+001	-1.403194E+003	0.000000E+000	-4.137566E+003	-2.763520E+003	-6.771511E+003	1.009083E+004	1.667863E+003	0.000000E+000	-6.516386E+003	2.189090E+003	3.782437E+003	7.998087E+003	2.503431E+002	3.695048E+003	2.935283E+003	7.453762E+003	-3.170657E+003	-1.168427E+003	-6.526942E+003	3.224208E+003	3.257917E+003	0.000000E+000	0.000000E+000	
-1.267935E+003	1.956880E+002	-3.033320E+003	-6.412979E+003	-1.113958E+004	1.905241E+003	9.249490E+003	-9.647910E+003	1.382744E+002	5.906923E+003	-2.120367E+001	-1.401502E+003	0.000000E+000	-4.133116E+003	-2.765856E+003	-6.776016E+003	1.008929E+004	1.671210E+003	0.000000E+000	-6.513701E+003	2.186019E+003	3.780322E+003	8.003016E+003	2.594461E+002	3.695048E+003	2.935320E+003	7.457734E+003	-3.166446E+003	-1.165595E+003	-6.519825E+003	3.233164E+003	3.258984E+003	0.000000E+000	0.000000E+000	
-1.275163E+003	1.865482E+002	-3.036171E+003	-6.413255E+003	-1.114712E+004	1.895016E+003	9.246014E+003	-9.646751E+003	1.368952E+002	5.898004E+003	-2.330013E+001	-1.400141E+003	0.000000E+000	-4.129309E+003	-2.769626E+003	-6.782508E+003	1.008738E+004	1.674538E+003	0.000000E+000	-6.509067E+003	2.183684E+003	3.774879E+003	8.008367E+003	2.722823E+002	3.695949E+003	2.933132E+003	7.464611E+003	-3.158262E+003	-1.162358E+003	-6.508718E+003	3.243426E+003	3.261301E+003	0.000000E+000	0.000000E+000	
-1.281213E+003	1.804795E+002	-3.039610E+003	-6.413439E+003	-1.115317E+004	1.886998E+003	9.240387E+003	-9.645904E+003	1.364722E+002	5.893020E+003	-2.592990E+001	-1.400086E+003	0.000000E+000	-4.126642E+003	-2.773028E+003	-6.787161E+003	1.008570E+004	1.678492E+003	0.000000E+000	-6.507302E+003	2.179675E+003	3.772157E+003	8.014583E+003	2.815325E+002	3.696776E+003	2.933187E+003	7.469264E+003	-3.152690E+003	-1.159600E+003	-6.500295E+003	3.252584E+003	3.265071E+003	0.000000E+000	0.000000E+000	
-1.282427E+003	1.784014E+002	-3.039941E+003	-6.412832E+003	-1.115433E+004	1.883449E+003	9.238861E+003	-9.645261E+003	1.362699E+002	5.891880E+003	-2.798958E+001	-1.397971E+003	0.000000E+000	-4.125834E+003	-2.773966E+003	-6.789349E+003	1.008515E+004	1.679375E+003	0.000000E+000	-6.505076E+003	2.178700E+003	3.771697E+003	8.015208E+003	2.843094E+002	3.697861E+003	2.931771E+003	7.472721E+003	-3.152745E+003	-1.159894E+003	-6.497187E+003	3.255986E+003	3.263158E+003	0.000000E+000	0.000000E+000	
-1.279337E+003	1.799462E+002	-3.037881E+003	-6.412979E+003	-1.115094E+004	1.886023E+003	9.239596E+003	-9.644268E+003	1.364906E+002	5.893002E+003	-2.541498E+001	-1.399645E+003	0.000000E+000	-4.125410E+003	-2.771410E+003	-6.787161E+003	1.008642E+004	1.676616E+003	0.000000E+000	-6.505279E+003	2.179601E+003	3.773260E+003	8.014032E+003	2.820842E+002	3.697880E+003	2.932837E+003	7.472574E+003	-3.156680E+003	-1.159287E+003	-6.501086E+003	3.253522E+003	3.253430E+003	0.000000E+000	0.000000E+000	
-1.274114E+003	1.862539E+002	-3.035509E+003	-6.411637E+003	-1.114813E+004	1.894593E+003	9.243146E+003	-9.645187E+003	1.379434E+002	5.899512E+003	-1.702914E+001	-1.399093E+003	0.000000E+000	-4.126882E+003	-2.769258E+003	-6.781037E+003	1.008730E+004	1.672276E+003	0.000000E+000	-6.506529E+003	2.183445E+003	3.776883E+003	8.008220E+003	2.719697E+002	3.697659E+003	2.934051E+003	7.471122E+003	-3.167402E+003	-1.161586E+003	-6.507522E+003	3.246092E+003	3.240465E+003	0.000000E+000	0.000000E+000	
-1.266722E+003	1.948421E+002	-3.031077E+003	-6.411582E+003	-1.114088E+004	1.905314E+003	9.247761E+003	-9.647119E+003	1.387893E+002	5.907438E+003	-7.227270E+000	-1.400564E+003	0.000000E+000	-4.130045E+003	-2.765580E+003	-6.772743E+003	1.008782E+004	1.666281E+003	0.000000E+000	-6.508442E+003	2.190157E+003	3.779807E+003	8.003549E+003	2.600530E+002	3.697549E+003	2.935320E+003	7.468290E+003	-3.179319E+003	-1.163554E+003	-6.516975E+003	3.234875E+003	3.224172E+003	0.000000E+000	0.000000E+000	
-1.256773E+003	2.030440E+002	-3.027987E+003	-6.410405E+003	-1.113564E+004	1.914859E+003	9.250116E+003	-9.647964E+003	1.389916E+002	5.914886E+003	3.273420E+000	-1.401741E+003	0.000000E+000	-4.132325E+003	-2.762840E+003	-6.766307E+003	1.009074E+004	1.659550E+003	0.000000E+000	-6.511531E+003	2.194607E+003	3.784717E+003	7.999246E+003	2.493132E+002	3.696022E+003	2.935982E+003	7.464888E+003	-3.190426E+003	-1.164620E+003	-6.526317E+003	3.225808E+003	3.209166E+003	0.000000E+000	0.000000E+000	
-1.252800E+003	2.075128E+002	-3.024420E+003	-6.411030E+003	-1.113283E+004	1.920339E+003	9.252175E+003	-9.647578E+003	1.403893E+002	5.919484E+003	9.581190E+000	-1.400895E+003	0.000000E+000	-4.133741E+003	-2.761792E+003	-6.763824E+003	1.009308E+004	1.655450E+003	0.000000E+000	-6.511955E+003	2.196998E+003	3.788285E+003	7.996082E+003	2.433917E+002	3.696960E+003	2.938226E+003	7.462110E+003	-3.197378E+003	-1.167121E+003	-6.531944E+003	3.220383E+003	3.197194E+003	0.000000E+000	0.000000E+000	
-1.254161E+003	2.064829E+002	-3.024695E+003	-6.411030E+003	-1.113303E+004	1.918187E+003	9.250612E+003	-9.647633E+003	1.399295E+002	5.918491E+003	1.175121E+001	-1.401355E+003	0.000000E+000	-4.133962E+003	-2.762638E+003	-6.764045E+003	1.009120E+004	1.653666E+003	0.000000E+000	-6.512139E+003	2.195619E+003	3.786005E+003	7.997627E+003	2.460214E+002	3.697512E+003	2.938777E+003	7.464189E+003	-3.196991E+003	-1.166423E+003	-6.528082E+003	3.222848E+003	3.197378E+003	0.000000E+000	0.000000E+000	
-1.260322E+003	1.986304E+002	-3.026663E+003	-6.411177E+003	-1.113853E+004	1.910188E+003	9.249324E+003	-9.646107E+003	1.385135E+002	5.911227E+003	1.171443E+001	-1.398817E+003	0.000000E+000	-4.131038E+003	-2.764035E+003	-6.768090E+003	1.008936E+004	1.653684E+003	0.000000E+000	-6.507927E+003	2.191739E+003	3.783927E+003	8.002133E+003	2.542050E+002	3.698707E+003	2.937821E+003	7.467646E+003	-3.191327E+003	-1.163793E+003	-6.522308E+003	3.230332E+003	3.201478E+003	0.000000E+000	0.000000E+000	
-1.266961E+003	1.895457E+002	-3.029440E+003	-6.410883E+003	-1.114513E+004	1.900404E+003	9.248791E+003	-9.644636E+003	1.381457E+002	5.902583E+003	7.227270E+000	-1.396794E+003	0.000000E+000	-4.127121E+003	-2.768688E+003	-6.773497E+003	1.008629E+004	1.655137E+003	0.000000E+000	-6.505316E+003	2.187693E+003	3.779954E+003	8.006160E+003	2.669492E+002	3.698983E+003	2.935522E+003	7.470220E+003	-3.181305E+003	-1.160795E+003	-6.512929E+003	3.241256E+003	3.208834E+003	0.000000E+000	0.000000E+000	
-1.275107E+003	1.828334E+002	-3.033265E+003	-6.410000E+003	-1.115103E+004	1.890345E+003	9.249508E+003	-9.643330E+003	1.370974E+002	5.895724E+003	-1.176960E+000	-1.395286E+003	0.000000E+000	-4.122744E+003	-2.771723E+003	-6.778812E+003	1.008452E+004	1.655266E+003	0.000000E+000	-6.502704E+003	2.182157E+003	3.775044E+003	8.011512E+003	2.778361E+002	3.699535E+003	2.934952E+003	7.475535E+003	-3.174151E+003	-1.158772E+003	-6.501766E+003	3.251462E+003	3.216944E+003	0.000000E+000	0.000000E+000	
-1.279503E+003	1.773899E+002	-3.034185E+003	-6.411233E+003	-1.115230E+004	1.884589E+003	9.253371E+003	-9.642760E+003	1.364170E+002	5.892156E+003	-4.137750E+000	-1.396150E+003	0.000000E+000	-4.119176E+003	-2.772237E+003	-6.780614E+003	1.008456E+004	1.653132E+003	0.000000E+000	-6.501932E+003	2.178222E+003	3.773646E+003	8.013479E+003	2.829853E+002	3.700730E+003	2.934732E+003	7.477705E+003	-3.169701E+003	-1.157007E+003	-6.496121E+003	3.255490E+003	3.218857E+003	0.000000E+000	0.000000E+000	
-1.276487E+003	1.784014E+002	-3.033633E+003	-6.410129E+003	-1.115317E+004	1.886759E+003	9.251733E+003	-9.642245E+003	1.371894E+002	5.893517E+003	-2.059680E+000	-1.394422E+003	0.000000E+000	-4.118661E+003	-2.771484E+003	-6.780687E+003	1.008315E+004	1.650116E+003	0.000000E+000	-6.500277E+003	2.179840E+003	3.774585E+003	8.011861E+003	2.816245E+002	3.700344E+003	2.933518E+003	7.477190E+003	-3.172312E+003	-1.155389E+003	-6.498272E+003	3.253780E+003	3.215804E+003	0.000000E+000	0.000000E+000	
-1.270455E+003	1.849298E+002	-3.030709E+003	-6.409467E+003	-1.114901E+004	1.892441E+003	9.249839E+003	-9.643367E+003	1.378514E+002	5.900689E+003	1.324080E+000	-1.395249E+003	0.000000E+000	-4.121530E+003	-2.769387E+003	-6.774453E+003	1.008463E+004	1.643551E+003	0.000000E+000	-6.501858E+003	2.184052E+003	3.775338E+003	8.009213E+003	2.752247E+002	3.700179E+003	2.936442E+003	7.475131E+003	-3.179190E+003	-1.157136E+003	-6.503090E+003	3.248263E+003	3.205800E+003	0.000000E+000	0.000000E+000	
-1.261940E+003	1.930214E+002	-3.025596E+003	-6.409596E+003	-1.114189E+004	1.904193E+003	9.248110E+003	-9.642760E+003	1.371526E+002	5.909185E+003	7.834140E+000	-1.395360E+003	0.000000E+000	-4.122358E+003	-2.767180E+003	-6.765497E+003	1.008774E+004	1.635993E+003	0.000000E+000	-6.504930E+003	2.189569E+003	3.780322E+003	8.004634E+003	2.636391E+002	3.699572E+003	2.938685E+003	7.470478E+003	-3.191438E+003	-1.159342E+003	-6.512892E+003	3.239031E+003	3.191768E+003	0.000000E+000	0.000000E+000	
-1.254180E+003	2.022348E+002	-3.021330E+003	-6.408290E+003	-1.113478E+004	1.915521E+003	9.249048E+003	-9.643772E+003	1.384215E+002	5.916578E+003	1.434420E+001	-1.397107E+003	0.000000E+000	-4.126201E+003	-2.762564E+003	-6.757148E+003	1.008938E+004	1.631929E+003	0.000000E+000	-6.506548E+003	2.195748E+003	3.785526E+003	8.000460E+003	2.524212E+002	3.698983E+003	2.940837E+003	7.465016E+003	-3.202545E+003	-1.162046E+003	-6.522051E+003	3.225772E+003	3.176542E+003	0.000000E+000	0.000000E+000	
-1.249913E+003	2.073657E+002	-3.018719E+003	-6.407481E+003	-1.113215E+004	1.921571E+003	9.252469E+003	-9.645298E+003	1.398376E+002	5.920771E+003	1.842678E+001	-1.397162E+003	0.000000E+000	-4.127948E+003	-2.760247E+003	-6.753268E+003	1.009050E+004	1.628563E+003	0.000000E+000	-6.506437E+003	2.201007E+003	3.787752E+003	7.996248E+003	2.438146E+002	3.698560E+003	2.943982E+003	7.463067E+003	-3.210784E+003	-1.163278E+003	-6.528413E+003	3.221064E+003	3.166225E+003	0.000000E+000	0.000000E+000	
-1.248736E+003	2.072553E+002	-3.017615E+003	-6.406764E+003	-1.113309E+004	1.921571E+003	9.252212E+003	-9.644489E+003	1.395249E+002	5.921893E+003	2.116689E+001	-1.398615E+003	0.000000E+000	-4.126845E+003	-2.759309E+003	-6.754243E+003	1.009019E+004	1.620177E+003	0.000000E+000	-6.505407E+003	2.201963E+003	3.787752E+003	7.998014E+003	2.446790E+002	3.697806E+003	2.943614E+003	7.463324E+003	-3.211427E+003	-1.163756E+003	-6.527935E+003	3.223326E+003	3.163889E+003	0.000000E+000	0.000000E+000	
-1.254621E+003	2.024371E+002	-3.019565E+003	-6.406819E+003	-1.113573E+004	1.915558E+003	9.249710E+003	-9.644029E+003	1.385870E+002	5.914776E+003	2.068875E+001	-1.398468E+003	0.000000E+000	-4.124454E+003	-2.761442E+003	-6.754353E+003	1.008848E+004	1.614716E+003	0.000000E+000	-6.503624E+003	2.200161E+003	3.785876E+003	7.999724E+003	2.520350E+002	3.700234E+003	2.943081E+003	7.466009E+003	-3.206407E+003	-1.160317E+003	-6.520028E+003	3.229633E+003	3.168542E+003	0.000000E+000	0.000000E+000	
-1.260947E+003	1.936099E+002	-3.022783E+003	-6.408014E+003	-1.114156E+004	1.904947E+003	9.248699E+003	-9.642355E+003	1.382744E+002	5.909645E+003	1.381089E+001	-1.395544E+003	0.000000E+000	-4.120409E+003	-2.763962E+003	-6.761727E+003	1.008769E+004	1.612932E+003	0.000000E+000	-6.501472E+003	2.196888E+003	3.782750E+003	8.004137E+003	2.640436E+002	3.700436E+003	2.940414E+003	7.470294E+003	-3.197966E+003	-1.158478E+003	-6.510925E+003	3.239472E+003	3.178197E+003	0.000000E+000	0.000000E+000	
-1.269407E+003	1.834770E+002	-3.027123E+003	-6.407481E+003	-1.114811E+004	1.894464E+003	9.247080E+003	-9.640737E+003	1.389548E+002	5.900928E+003	7.742190E+000	-1.393190E+003	0.000000E+000	-4.115682E+003	-2.769497E+003	-6.767722E+003	1.008539E+004	1.612711E+003	0.000000E+000	-6.498033E+003	2.191978E+003	3.778704E+003	8.009875E+003	2.756293E+002	3.701594E+003	2.939255E+003	7.473696E+003	-3.187631E+003	-1.155168E+003	-6.500424E+003	3.251407E+003	3.187668E+003	0.000000E+000	0.000000E+000	
-1.275218E+003	1.774819E+002	-3.028999E+003	-6.408106E+003	-1.115251E+004	1.889076E+003	9.249582E+003	-9.638549E+003	1.379618E+002	5.896478E+003	3.420540E+000	-1.393043E+003	0.000000E+000	-4.113806E+003	-2.770950E+003	-6.771180E+003	1.008256E+004	1.612012E+003	0.000000E+000	-6.495330E+003	2.188208E+003	3.775817E+003	8.012192E+003	2.826175E+002	3.702790E+003	2.938152E+003	7.476473E+003	-3.182923E+003	-1.153090E+003	-6.493399E+003	3.258947E+003	3.193791E+003	0.000000E+000	0.000000E+000	
-1.275255E+003	1.778313E+002	-3.029716E+003	-6.408511E+003	-1.115269E+004	1.886869E+003	9.253609E+003	-9.638457E+003	1.356079E+002	5.896625E+003	1.673490E+000	-1.393006E+003	0.000000E+000	-4.111839E+003	-2.770858E+003	-6.770610E+003	1.008265E+004	1.608868E+003	0.000000E+000	-6.495073E+003	2.188907E+003	3.776239E+003	8.013774E+003	2.839784E+002	3.701374E+003	2.939016E+003	7.476510E+003	-3.183401E+003	-1.152152E+003	-6.493840E+003	3.260731E+003	3.191272E+003	0.000000E+000	0.000000E+000	
-1.270878E+003	1.827414E+002	-3.027564E+003	-6.405881E+003	-1.114870E+004	1.893103E+003	9.257250E+003	-9.638825E+003	1.376492E+002	5.900487E+003	3.512490E+000	-1.393613E+003	0.000000E+000	-4.113512E+003	-2.769552E+003	-6.764798E+003	1.008495E+004	1.604932E+003	0.000000E+000	-6.496323E+003	2.190580E+003	3.778079E+003	8.010427E+003	2.777074E+002	3.701319E+003	2.939697E+003	7.474137E+003	-3.189856E+003	-1.154340E+003	-6.499467E+003	3.255030E+003	3.182004E+003	0.000000E+000	0.000000E+000	
-1.262860E+003	1.902813E+002	-3.022930E+003	-6.406249E+003	-1.114355E+004	1.901949E+003	9.266353E+003	-9.639192E+003	1.379986E+002	5.907678E+003	8.735250E+000	-1.393723E+003	0.000000E+000	-4.116436E+003	-2.765856E+003	-6.757847E+003	1.008638E+004	1.598900E+003	0.000000E+000	-6.497831E+003	2.193927E+003	3.782952E+003	8.005222E+003	2.674274E+002	3.699516E+003	2.941573E+003	7.470772E+003	-3.201423E+003	-1.157246E+003	-6.507449E+003	3.245210E+003	3.168119E+003	0.000000E+000	0.000000E+000	
-1.255743E+003	1.989982E+002	-3.018572E+003	-6.407775E+003	-1.113682E+004	1.913553E+003	9.274169E+003	-9.640112E+003	1.398743E+002	5.915199E+003	1.530048E+001	-1.395415E+003	0.000000E+000	-4.120372E+003	-2.762288E+003	-6.749296E+003	1.008708E+004	1.593402E+003	0.000000E+000	-6.499118E+003	2.196649E+003	3.787899E+003	7.999724E+003	2.555107E+002	3.699204E+003	2.945251E+003	7.467425E+003	-3.213616E+003	-1.159140E+003	-6.517251E+003	3.232282E+003	3.154418E+003	0.000000E+000	0.000000E+000	
-1.250869E+003	2.054347E+002	-3.014526E+003	-6.406157E+003	-1.113288E+004	1.921424E+003	9.275659E+003	-9.641068E+003	1.414743E+002	5.922849E+003	1.897848E+001	-1.395360E+003	0.000000E+000	-4.122247E+003	-2.760339E+003	-6.743724E+003	1.009032E+004	1.588804E+003	0.000000E+000	-6.501399E+003	2.196447E+003	3.792515E+003	7.996322E+003	2.488351E+002	3.698671E+003	2.944754E+003	7.464152E+003	-3.223565E+003	-1.160630E+003	-6.524643E+003	3.226636E+003	3.144653E+003	0.000000E+000	0.000000E+000	
-1.249343E+003	2.077335E+002	-3.014176E+003	-6.405145E+003	-1.113189E+004	1.922730E+003	9.274537E+003	-9.641326E+003	1.426145E+002	5.922242E+003	1.712109E+001	-1.395084E+003	0.000000E+000	-4.121162E+003	-2.759089E+003	-6.741149E+003	1.008923E+004	1.588657E+003	0.000000E+000	-6.500277E+003	2.194938E+003	3.793673E+003	7.994574E+003	2.466099E+002	3.698689E+003	2.945655E+003	7.464593E+003	-3.225864E+003	-1.160115E+003	-6.525821E+003	3.224760E+003	3.142447E+003	0.000000E+000	0.000000E+000	
-1.252157E+003	2.044049E+002	-3.013992E+003	-6.404115E+003	-1.113312E+004	1.919125E+003	9.258519E+003	-9.639009E+003	1.429087E+002	5.919723E+003	1.379250E+001	-1.395139E+003	0.000000E+000	-4.118863E+003	-2.761976E+003	-6.743282E+003	1.008901E+004	1.590809E+003	0.000000E+000	-6.497481E+003	2.192272E+003	3.790841E+003	7.998014E+003	2.529361E+002	3.699130E+003	2.945453E+003	7.466506E+003	-3.223363E+003	-1.157890E+003	-6.519936E+003	3.231693E+003	3.145297E+003	0.000000E+000	0.000000E+000	
-1.260193E+003	1.957799E+002	-3.017413E+003	-6.405256E+003	-1.113960E+004	1.909893E+003	9.246474E+003	-9.639100E+003	1.407019E+002	5.913599E+003	8.937540E+000	-1.394624E+003	0.000000E+000	-4.113751E+003	-2.763668E+003	-6.747916E+003	1.008783E+004	1.596693E+003	0.000000E+000	-6.494245E+003	2.189366E+003	3.790105E+003	8.003071E+003	2.633632E+002	3.699719E+003	2.943632E+003	7.470625E+003	-3.214922E+003	-1.154506E+003	-6.510667E+003	3.241587E+003	3.154823E+003	0.000000E+000	0.000000E+000	
-1.270418E+003	1.843965E+002	-3.023592E+003	-6.405293E+003	-1.114583E+004	1.897885E+003	9.236176E+003	-9.638659E+003	1.401134E+002	5.904367E+003	1.930950E+000	-1.394587E+003	0.000000E+000	-4.109908E+003	-2.766426E+003	-6.755015E+003	1.008364E+004	1.604840E+003	0.000000E+000	-6.489739E+003	2.186019E+003	3.787935E+003	8.008569E+003	2.779465E+002	3.699866E+003	2.943503E+003	7.474542E+003	-3.202839E+003	-1.150938E+003	-6.499247E+003	3.254147E+003	3.166887E+003	0.000000E+000	0.000000E+000	
-1.275751E+003	1.778497E+002	-3.026553E+003	-6.406580E+003	-1.115063E+004	1.889003E+003	9.232038E+003	-9.637942E+003	1.403525E+002	5.898574E+003	-4.156140E+000	-1.394128E+003	0.000000E+000	-4.106266E+003	-2.769644E+003	-6.759171E+003	1.008241E+004	1.611038E+003	0.000000E+000	-6.486926E+003	2.185247E+003	3.784681E+003	8.011052E+003	2.861116E+002	3.700344E+003	2.941848E+003	7.478110E+003	-3.196734E+003	-1.148364E+003	-6.491321E+003	3.261834E+003	3.174004E+003	0.000000E+000	0.000000E+000	
-1.275880E+003	1.751464E+002	-3.026792E+003	-6.406065E+003	-1.115188E+004	1.887366E+003	9.230990E+003	-9.638328E+003	1.385319E+002	5.897269E+003	-6.933030E+000	-1.394293E+003	0.000000E+000	-4.105255E+003	-2.770031E+003	-6.759870E+003	1.008259E+004	1.614145E+003	0.000000E+000	-6.487643E+003	2.187803E+003	3.786667E+003	8.011181E+003	2.886862E+002	3.699682E+003	2.942786E+003	7.478091E+003	-3.197929E+003	-1.148400E+003	-6.489611E+003	3.263894E+003	3.174335E+003	0.000000E+000	0.000000E+000	
-1.273931E+003	1.789715E+002	-3.026038E+003	-6.407223E+003	-1.114975E+004	1.892460E+003	9.231430E+003	-9.638825E+003	1.390652E+002	5.899641E+003	-5.866410E+000	-1.396095E+003	0.000000E+000	-4.106910E+003	-2.769185E+003	-6.755549E+003	1.008274E+004	1.618099E+003	0.000000E+000	-6.487790E+003	2.192199E+003	3.787880E+003	8.009194E+003	2.847508E+002	3.699572E+003	2.943228E+003	7.476620E+003	-3.204274E+003	-1.147702E+003	-6.493675E+003	3.258690E+003	3.168432E+003	0.000000E+000	0.000000E+000	
-1.268156E+003	1.866769E+002	-3.021348E+003	-6.405991E+003	-1.114463E+004	1.901213E+003	9.234134E+003	-9.637372E+003	1.393778E+002	5.906758E+003	-2.078070E+000	-1.397180E+003	0.000000E+000	-4.111066E+003	-2.767438E+003	-6.748505E+003	1.008574E+004	1.620435E+003	0.000000E+000	-6.490769E+003	2.197329E+003	3.789830E+003	8.004322E+003	2.746730E+002	3.698192E+003	2.945177E+003	7.472170E+003	-3.215602E+003	-1.151214E+003	-6.502373E+003	3.251849E+003	3.156349E+003	0.000000E+000	0.000000E+000	
-1.260543E+003	1.962765E+002	-3.017726E+003	-6.404263E+003	-1.113790E+004	1.912247E+003	9.238787E+003	-9.639542E+003	1.420444E+002	5.916100E+003	4.192920E+000	-1.397088E+003	0.000000E+000	-4.114156E+003	-2.762711E+003	-6.739494E+003	1.008646E+004	1.615525E+003	0.000000E+000	-6.492976E+003	2.205218E+003	3.794262E+003	7.998455E+003	2.609725E+002	3.697659E+003	2.947439E+003	7.467720E+003	-3.229836E+003	-1.153605E+003	-6.513922E+003	3.239215E+003	3.141545E+003	0.000000E+000	0.000000E+000	
-1.254382E+003	2.018670E+002	-3.015317E+003	-6.402662E+003	-1.113332E+004	1.920431E+003	9.242428E+003	-9.639800E+003	1.423570E+002	5.922224E+003	1.182477E+001	-1.396261E+003	0.000000E+000	-4.116234E+003	-2.761424E+003	-6.731899E+003	1.008741E+004	1.613612E+003	0.000000E+000	-6.493914E+003	2.209025E+003	3.794850E+003	7.994612E+003	2.534510E+002	3.696537E+003	2.947770E+003	7.465421E+003	-3.239987E+003	-1.156529E+003	-6.522584E+003	3.229836E+003	3.131063E+003	0.000000E+000	0.000000E+000	
-1.252837E+003	2.043313E+002	-3.012576E+003	-6.403693E+003	-1.113154E+004	1.922068E+003	9.243661E+003	-9.640315E+003	1.430926E+002	5.923695E+003	1.506141E+001	-1.396555E+003	0.000000E+000	-4.116271E+003	-2.761424E+003	-6.731181E+003	1.008750E+004	1.619350E+003	0.000000E+000	-6.493969E+003	2.208694E+003	3.795494E+003	7.994042E+003	2.512074E+002	3.695783E+003	2.947844E+003	7.463784E+003	-3.245725E+003	-1.156841E+003	-6.526482E+003	3.226158E+003	3.128047E+003	0.000000E+000	0.000000E+000	
