Fp1 Fpz Fp2 F7 F3 Fz F4 F8 FC5 FC1 FC2 FC6 M1 T7 C3 Cz C4 T8 M2 CP5 CP1 CP2 CP6 P7 P3 Pz P4 P8 POz O1 Oz O2 HEOG VEOG
-1257.416 196.111 -2948.469 -6257.547 -11115.597 1849.317 9120.595 -9557.044 193.978 5868.929 2.942 -1461.104 0.000 -3982.391 -2688.618 -6700.728 9943.161 1487.530 0.000 -6246.108 2351.309 3974.024 7826.564 199.532 3687.453 2975.465 7353.573 -3326.181 -1043.945 -6428.592 3158.188 2825.403 0.000 0.000
-1260.414 190.999 -2949.774 -6258.136 -11116.553 1844.866 9118.406 -9557.394 194.364 5867.550 -0.460 -1459.504 0.000 -3979.780 -2689.170 -6702.438 9941.873 1490.657 0.000 -6243.994 2351.198 3972.203 7828.936 205.600 3689.843 2976.366 7355.246 -3319.322 -1040.837 -6422.505 3164.570 2808.043 0.000 0.000
-1268.487 182.024 -2954.151 -6258.190 -11123.321 1835.028 9116.457 -9555.940 195.283 5861.316 -5.131 -1460.276 0.000 -3974.943 -2690.512 -6707.624 9942.333 1498.049 0.000 -6240.242 2347.392 3967.128 7834.582 215.935 3692.547 2975.373 7359.034 -3306.393 -1037.067 -6410.147 3174.519 2795.740 0.000 0.000
-1276.928 174.080 -2958.418 -6259.938 -11130.181 1822.651 9112.559 -9555.959 193.959 5850.889 -12.597 -1458.916 0.000 -3970.456 -2693.105 -6714.777 9940.035 1506.251 0.000 -6237.833 2344.725 3963.100 7841.220 229.195 3694.882 2976.183 7366.225 -3291.185 -1031.164 -6396.024 3188.569 2783.198 0.000 0.000
-1282.390 169.280 -2962.114 -6258.614 -11134.648 1813.861 9108.990 -9555.188 193.242 5846.145 -17.489 -1458.088 0.000 -3965.638 -2694.558 -6719.320 9939.758 1511.860 0.000 -6235.001 2343.015 3959.146 7845.542 239.125 3697.034 2976.679 7372.606 -3279.581 -1027.504 -6387.068 3197.543 2763.907 0.000 0.000
-1282.758 166.430 -2962.261 -6258.190 -11134.741 1813.254 9108.401 -9553.256 194.235 5845.390 -19.291 -1457.095 0.000 -3964.369 -2693.676 -6718.824 9940.402 1513.865 0.000 -6234.155 2341.875 3958.595 7847.013 244.035 3698.560 2978.169 7373.471 -3276.638 -1025.316 -6381.735 3202.637 2736.009 0.000 0.000
-1279.521 170.586 -2959.411 -6256.407 -11131.191 1819.157 9112.061 -9552.557 195.449 5850.153 -15.595 -1455.955 0.000 -3963.266 -2691.027 -6716.396 9943.290 1512.578 0.000 -6233.033 2344.431 3961.041 7847.381 240.302 3698.910 2979.879 7372.809 -3278.919 -1026.419 -6384.365 3199.106 2697.206 0.000 0.000
-1270.418 181.362 -2954.464 -6254.771 -11124.663 1829.456 9117.395 -9551.638 199.826 5858.190 -8.239 -1455.403 0.000 -3966.043 -2686.761 -6708.231 9945.367 1509.470 0.000 -6234.284 2349.966 3964.296 7844.273 232.670 3699.369 2982.619 7369.425 -3287.452 -1027.266 -6393.744 3191.419 2648.657 0.000 0.000
-1260.138 193.720 -2946.225 -6251.239 -11115.615 1843.450 9123.003 -9546.838 201.242 5869.113 -0.533 -1453.693 0.000 -3969.298 -2682.273 -6699.569 9950.351 1504.118 0.000 -6237.152 2355.575 3970.401 7840.191 221.912 3698.597 2984.072 7365.673 -3297.897 -1030.594 -6404.318 3181.304 2592.770 0.000 0.000
-1249.968 204.258 -2940.359 -6247.212 -11107.818 1855.956 9129.017 -9546.985 205.067 5878.916 5.940 -1451.523 0.000 -3970.861 -2676.701 -6691.073 9952.559 1501.065 0.000 -6236.307 2360.375 3972.167 7837.947 213.857 3697.438 2986.205 7363.908 -3308.692 -1033.334 -6413.089 3172.091 2537.581 0.000 0.000
-1246.327 210.253 -2937.563 -6245.410 -11105.537 1860.627 9132.106 -9545.017 206.943 5883.844 10.924 -1450.438 0.000 -3970.419 -2674.789 -6686.862 9954.581 1501.047 0.000 -6235.957 2364.126 3975.808 7838.646 213.342 3698.505 2988.191 7362.437 -3310.274 -1032.893 -6414.689 3168.229 2486.622 0.000 0.000
-1246.897 207.807 -2937.600 -6243.240 -11105.776 1858.622 9133.320 -9543.729 207.697 5883.439 11.365 -1449.390 0.000 -3968.415 -2675.010 -6687.248 9955.261 1503.346 0.000 -6235.111 2362.545 3975.606 7842.177 218.620 3700.822 2990.600 7367.494 -3303.157 -1029.877 -6408.364 3173.250 2441.971 0.000 0.000
-1252.543 200.874 -2939.862 -6243.516 -11110.043 1851.597 9131.003 -9541.357 209.591 5878.438 4.506 -1447.771 0.000 -3963.542 -2674.531 -6690.521 9954.968 1509.635 0.000 -6229.760 2362.288 3974.723 7846.351 227.521 3705.272 2991.391 7372.864 -3291.884 -1026.180 -6399.206 3184.210 2405.596 0.000 0.000
-1260.984 192.304 -2944.515 -6243.516 -11116.553 1840.269 9125.946 -9539.464 209.444 5870.842 -1.784 -1445.105 0.000 -3957.307 -2676.333 -6696.645 9955.206 1517.616 0.000 -6226.946 2358.904 3971.578 7854.020 241.902 3708.675 2990.987 7378.160 -3276.675 -1018.291 -6384.861 3198.940 2374.278 0.000 0.000
-1266.924 184.213 -2948.634 -6244.950 -11118.300 1830.706 9124.125 -9538.875 209.297 5862.971 -6.308 -1442.916 0.000 -3952.526 -2676.720 -6700.820 9955.077 1524.329 0.000 -6221.833 2356.642 3969.886 7859.757 253.800 3710.201 2993.285 7384.597 -3262.588 -1013.105 -6371.290 3210.581 2336.339 0.000 0.000
-1266.667 183.312 -2947.660 -6243.001 -11120.544 1828.297 9123.481 -9536.337 210.823 5861.500 -6.970 -1441.243 0.000 -3949.529 -2676.223 -6702.401 9955.979 1527.437 0.000 -6218.781 2356.642 3969.941 7862.553 259.391 3713.566 2992.789 7388.385 -3259.664 -1010.071 -6365.331 3215.749 2294.962 0.000 0.000
-1264.313 186.346 -2944.405 -6239.837 -11117.877 1831.037 9125.614 -9534.958 212.993 5864.994 -5.940 -1440.011 0.000 -3947.781 -2674.715 -6699.127 9957.928 1527.584 0.000 -6218.726 2359.731 3970.971 7862.479 259.023 3714.982 2994.867 7388.624 -3260.106 -1010.420 -6367.373 3214.774 2254.136 0.000 0.000
-1257.288 194.290 -2939.127 -6238.348 -11112.470 1839.717 9130.728 -9534.627 213.949 5872.111 1.508 -1439.220 0.000 -3948.903 -2672.214 -6692.949 9959.068 1525.230 0.000 -6219.553 2363.575 3975.238 7860.825 252.697 3714.229 2996.522 7385.277 -3267.388 -1012.204 -6375.078 3207.510 2217.264 0.000 0.000
-1247.798 205.416 -2934.235 -6237.521 -11105.243 1853.234 9135.656 -9533.229 216.689 5880.625 10.905 -1438.539 0.000 -3953.703 -2667.175 -6683.644 9961.220 1519.437 0.000 -6223.360 2369.919 3981.362 7857.165 242.619 3711.856 2996.301 7380.918 -3279.673 -1017.316 -6386.884 3195.630 2189.642 0.000 0.000
-1237.849 216.414 -2927.670 -6235.111 -11099.341 1864.213 9139.241 -9531.685 218.492 5890.207 16.753 -1438.411 0.000 -3956.277 -2662.504 -6676.306 9964.880 1513.975 0.000 -6224.757 2372.825 3985.591 7850.967 230.537 3710.679 2997.368 7376.891 -3291.994 -1020.737 -6398.727 3184.909 2167.758 0.000 0.000
-1233.454 221.508 -2925.720 -6233.382 -11094.467 1871.367 9142.129 -9533.175 219.485 5895.503 22.730 -1438.116 0.000 -3959.386 -2660.628 -6673.418 9965.542 1511.511 0.000 -6226.468 2375.124 3989.122 7848.613 226.068 3710.256 2998.600 7374.629 -3297.474 -1022.208 -6402.810 3178.013 2150.913 0.000 0.000
-1235.734 218.308 -2926.860 -6232.574 -11094.927 1869.877 9141.945 -9533.450 219.926 5895.209 23.171 -1438.190 0.000 -3957.289 -2660.739 -6673.418 9965.872 1512.136 0.000 -6226.891 2375.142 3989.416 7851.279 227.153 3710.992 2997.864 7375.328 -3294.936 -1021.123 -6400.014 3180.955 2141.792 0.000 0.000
-1241.840 212.496 -2930.814 -6233.272 -11100.388 1860.939 9139.481 -9532.254 219.632 5889.986 19.696 -1437.399 0.000 -3954.531 -2662.946 -6678.697 9965.376 1517.616 0.000 -6223.746 2372.531 3986.805 7855.657 235.980 3712.169 2997.607 7378.179 -3286.477 -1017.335 -6392.144 3189.819 2138.260 0.000 0.000
-1250.318 202.033 -2935.228 -6235.295 -11106.696 1849.151 9134.883 -9531.262 218.676 5880.276 14.988 -1436.314 0.000 -3951.184 -2664.895 -6686.108 9963.059 1524.623 0.000 -6219.792 2369.625 3985.959 7861.119 247.382 3714.431 2997.772 7383.953 -3274.358 -1013.675 -6379.786 3199.750 2137.746 0.000 0.000
-1258.814 192.378 -2939.660 -6236.251 -11113.391 1838.448 9129.090 -9531.464 218.179 5871.449 10.795 -1436.774 0.000 -3945.244 -2668.628 -6694.070 9959.619 1530.085 0.000 -6216.225 2366.756 3983.587 7865.955 259.354 3717.961 2995.437 7390.132 -3261.890 -1008.250 -6368.053 3213.524 2136.127 0.000 0.000
-1261.959 188.571 -2942.547 -6237.098 -11115.026 1832.637 9128.244 -9530.360 217.407 5867.495 9.747 -1438.153 0.000 -3942.669 -2669.309 -6698.042 9959.987 1533.910 0.000 -6214.293 2364.568 3984.543 7868.676 265.386 3718.403 2995.271 7393.075 -3257.053 -1005.915 -6363.805 3219.133 2129.654 0.000 0.000
-1260.929 188.829 -2942.216 -6236.454 -11115.799 1833.262 9127.417 -9529.515 218.050 5868.028 12.285 -1437.215 0.000 -3943.294 -2668.592 -6695.432 9959.914 1534.664 0.000 -6215.029 2366.241 3985.647 7867.923 265.680 3718.017 2996.890 7393.571 -3257.789 -1006.338 -6363.437 3219.317 2116.395 0.000 0.000
-1255.522 195.210 -2937.177 -6233.897 -11111.128 1841.005 9130.654 -9529.478 218.473 5874.024 19.291 -1437.436 0.000 -3944.288 -2666.660 -6689.620 9960.907 1530.287 0.000 -6217.016 2369.073 3991.182 7865.421 258.747 3718.090 2996.927 7388.771 -3267.112 -1008.600 -6369.101 3213.101 2096.313 0.000 0.000
-1245.683 206.943 -2933.113 -6232.187 -11103.975 1853.602 9134.332 -9530.177 221.213 5883.366 27.695 -1437.326 0.000 -3948.866 -2662.982 -6683.239 9964.199 1524.862 0.000 -6219.075 2373.101 3995.503 7860.953 248.743 3715.828 2998.857 7385.111 -3277.043 -1012.774 -6381.330 3201.810 2071.689 0.000 0.000
-1237.390 215.935 -2926.842 -6230.348 -11096.912 1865.151 9140.621 -9529.900 223.659 5892.211 37.240 -1436.737 0.000 -3951.313 -2658.973 -6675.699 9967.582 1519.437 0.000 -6221.852 2379.096 3999.862 7858.157 237.249 3712.941 2998.398 7380.882 -3290.063 -1016.710 -6394.939 3189.378 2050.099 0.000 0.000
-1232.296 222.464 -2923.771 -6229.153 -11093.437 1872.304 9143.747 -9530.342 225.259 5898.354 44.062 -1435.156 0.000 -3954.255 -2656.436 -6670.587 9968.135 1514.913 0.000 -6223.967 2382.204 4003.834 7853.634 231.126 3712.978 2999.906 7378.454 -3299.552 -1020.185 -6400.566 3181.709 2036.876 0.000 0.000
-1232.737 220.551 -2923.201 -6229.943 -11093.657 1872.415 9143.803 -9529.588 223.935 5898.004 45.754 -1436.369 0.000 -3955.211 -2656.380 -6670.274 9966.130 1516.219 0.000 -6222.220 2382.792 4003.779 7853.321 230.592 3711.562 2999.667 7377.902 -3297.438 -1019.486 -6400.014 3182.702 2037.465 0.000 0.000
-1237.371 215.457 -2926.070 -6229.576 -11097.667 1863.404 9138.800 -9529.790 223.806 5893.388 43.143 -1436.020 0.000 -3951.883 -2658.109 -6676.600 9965.726 1517.120 0.000 -6221.264 2380.806 4002.768 7856.632 236.845 3712.592 2999.244 7380.385 -3292.380 -1016.949 -6393.615 3189.727 2047.635 0.000 0.000
-1246.640 205.177 -2931.789 -6232.959 -11103.717 1853.087 9135.122 -9530.066 222.114 5883.697 38.637 -1436.572 0.000 -3948.094 -2661.088 -6682.540 9963.481 1523.428 0.000 -6218.579 2376.724 4000.616 7860.310 246.555 3714.762 2997.938 7385.516 -3282.781 -1013.528 -6383.794 3199.750 2065.455 0.000 0.000
-1256.460 196.791 -2937.490 -6233.566 -11111.992 1840.508 9128.705 -9529.349 219.282 5874.704 33.304 -1436.038 0.000 -3944.453 -2664.601 -6689.712 9961.478 1528.209 0.000 -6215.563 2372.402 3996.184 7864.980 257.644 3714.467 2996.761 7390.463 -3271.618 -1009.703 -6372.393 3211.520 2085.923 0.000 0.000
-1260.212 188.957 -2940.396 -6235.902 -11117.510 1832.251 9125.523 -9530.379 218.105 5867.367 28.872 -1436.369 0.000 -3943.405 -2667.341 -6695.726 9959.455 1530.471 0.000 -6214.037 2369.643 3995.117 7868.272 265.092 3716.049 2995.731 7393.167 -3265.623 -1007.312 -6365.570 3219.685 2106.096 0.000 0.000
-1262.805 187.707 -2941.021 -6237.336 -11117.104 1830.449 9125.320 -9531.795 218.344 5867.844 31.116 -1438.153 0.000 -3942.448 -2669.069 -6696.333 9959.215 1530.434 0.000 -6214.735 2369.129 3994.253 7866.855 264.430 3715.553 2994.554 7392.136 -3266.708 -1006.374 -6366.324 3217.864 2125.277 0.000 0.000
-1259.127 191.090 -2939.936 -6236.307 -11115.321 1834.899 9126.222 -9532.199 217.535 5871.596 34.592 -1438.723 0.000 -3945.060 -2666.568 -6693.832 9959.068 1527.455 0.000 -6217.052 2370.618 3996.037 7864.778 257.809 3712.684 2993.911 7387.907 -3274.156 -1009.997 -6372.375 3212.476 2142.086 0.000 0.000
-1251.384 200.194 -2936.313 -6235.810 -11109.822 1845.492 9127.473 -9532.752 218.234 5878.143 40.329 -1439.625 0.000 -3949.970 -2665.300 -6687.358 9959.730 1520.706 0.000 -6220.822 2372.420 3999.052 7858.525 246.904 3710.072 2993.543 7383.457 -3283.719 -1014.374 -6383.629 3202.288 2154.683 0.000 0.000
-1242.759 209.425 -2931.146 -6233.897 -11102.798 1856.305 9133.375 -9533.432 219.981 5885.150 46.913 -1441.280 0.000 -3955.137 -2662.633 -6679.689 9961.495 1514.214 0.000 -6224.574 2377.073 4002.859 7852.862 233.185 3707.148 2993.690 7377.351 -3299.515 -1019.376 -6398.488 3188.072 2165.864 0.000 0.000
-1236.709 215.181 -2927.927 -6233.934 -11100.278 1864.856 9135.747 -9534.719 219.558 5891.715 53.441 -1441.997 0.000 -3958.871 -2660.996 -6675.276 9961.900 1506.638 0.000 -6227.939 2379.850 4006.059 7847.105 224.652 3704.721 2992.623 7373.949 -3310.825 -1023.514 -6407.757 3178.031 2184.953 0.000 0.000
-1236.691 217.333 -2927.854 -6233.382 -11100.701 1866.346 9133.614 -9535.639 218.216 5892.855 54.821 -1442.824 0.000 -3960.618 -2661.143 -6675.625 9959.821 1504.247 0.000 -6230.183 2379.611 4004.864 7845.965 221.526 3703.286 2992.384 7371.926 -3314.007 -1026.254 -6409.834 3174.316 2213.733 0.000 0.000
-1242.005 210.713 -2932.028 -6235.810 -11103.479 1858.162 9129.697 -9537.605 216.505 5887.301 49.984 -1444.516 0.000 -3959.275 -2662.468 -6679.708 9957.505 1506.049 0.000 -6228.951 2376.098 4002.051 7847.105 225.553 3703.029 2990.453 7372.845 -3310.034 -1023.882 -6406.083 3178.197 2254.725 0.000 0.000
-1251.200 199.513 -2936.736 -6238.109 -11110.521 1845.933 9123.556 -9536.760 213.968 5877.536 43.419 -1446.061 0.000 -3955.800 -2666.808 -6687.634 9955.004 1510.168 0.000 -6227.884 2371.372 3998.391 7850.709 234.178 3703.066 2986.426 7374.611 -3301.208 -1021.289 -6396.134 3188.256 2300.424 0.000 0.000
-1261.517 188.038 -2943.908 -6241.180 -11118.925 1833.888 9117.799 -9538.691 211.283 5866.612 34.702 -1448.764 0.000 -3953.740 -2673.447 -6695.358 9950.479 1513.902 0.000 -6225.732 2365.138 3993.720 7853.192 245.672 3704.721 2986.040 7378.841 -3288.610 -1018.990 -6386.719 3199.308 2352.651 0.000 0.000
-1269.609 180.535 -2949.609 -6244.196 -11126.814 1822.284 9111.768 -9540.530 209.297 5859.496 29.056 -1448.856 0.000 -3951.625 -2677.290 -6703.431 9947.796 1516.311 0.000 -6225.493 2362.839 3990.612 7855.969 252.936 3703.470 2983.557 7381.103 -3282.174 -1016.636 -6379.032 3206.370 2402.083 0.000 0.000
-1273.085 176.250 -2951.816 -6245.759 -11128.728 1818.881 9110.111 -9542.645 206.832 5856.295 27.199 -1450.787 0.000 -3952.489 -2678.485 -6706.152 9945.275 1515.502 0.000 -6225.990 2360.963 3987.817 7854.332 251.998 3701.870 2982.490 7381.250 -3280.500 -1018.254 -6377.726 3206.738 2448.629 0.000 0.000
-1271.264 178.383 -2950.198 -6247.782 -11129.684 1820.886 9111.564 -9543.067 206.501 5858.337 28.265 -1452.516 0.000 -3955.229 -2678.173 -6705.675 9945.367 1510.665 0.000 -6227.884 2360.724 3988.240 7851.426 246.316 3698.781 2979.382 7377.425 -3288.445 -1020.351 -6385.505 3202.049 2491.955 0.000 0.000
-1265.655 184.415 -2948.101 -6248.720 -11124.553 1828.849 9112.687 -9544.980 205.784 5863.707 33.543 -1453.012 0.000 -3960.103 -2677.161 -6701.408 9945.294 1503.971 0.000 -6231.893 2362.931 3988.644 7847.252 234.785 3695.765 2980.026 7372.293 -3301.189 -1023.790 -6397.771 3190.536 2528.128 0.000 0.000
-1257.472 194.106 -2942.933 -6247.506 -11119.036 1838.853 9116.402 -9547.775 205.784 5872.258 39.722 -1454.447 0.000 -3965.197 -2676.223 -6695.082 9946.637 1494.500 0.000 -6237.631 2366.296 3992.616 7839.455 221.158 3693.558 2979.769 7365.618 -3316.821 -1030.760 -6411.232 3175.512 2560.201 0.000 0.000
-1252.414 199.642 -2940.543 -6246.090 -11114.696 1849.611 9117.542 -9549.302 206.759 5878.842 43.492 -1457.720 0.000 -3970.365 -2672.931 -6688.866 9947.335 1487.346 0.000 -6241.143 2368.356 3994.621 7834.306 210.345 3689.714 2978.996 7357.931 -3329.546 -1036.975 -6422.799 3165.342 2593.431 0.000 0.000
-1250.336 201.646 -2941.002 -6247.745 -11113.188 1850.457 9117.395 -9549.468 204.809 5880.552 43.750 -1458.125 0.000 -3972.074 -2675.193 -6688.848 9946.802 1483.154 0.000 -6243.038 2368.503 3993.701 7829.966 206.465 3688.041 2976.513 7355.596 -3335.137 -1038.060 -6427.894 3159.329 2633.706 0.000 0.000
-1254.492 195.008 -2942.750 -6250.743 -11117.087 1846.338 9113.478 -9550.736 203.154 5873.711 39.538 -1459.909 0.000 -3972.957 -2676.885 -6693.114 9942.922 1483.521 0.000 -6241.897 2366.683 3991.200 7829.745 208.175 3686.754 2976.642 7356.276 -3330.797 -1037.141 -6424.730 3161.462 2678.890 0.000 0.000
-1263.540 187.339 -2948.506 -6252.766 -11124.534 1834.917 9107.998 -9552.741 200.543 5866.171 34.463 -1460.295 0.000 -3970.254 -2681.133 -6698.503 9940.438 1485.563 0.000 -6242.136 2362.049 3987.173 7832.798 215.623 3686.993 2971.990 7359.108 -3322.301 -1036.019 -6418.459 3169.590 2728.488 0.000 0.000
-1274.078 175.404 -2955.199 -6256.407 -11133.361 1820.536 9102.314 -9553.550 197.803 5856.626 26.114 -1461.821 0.000 -3966.080 -2686.338 -6708.286 9937.570 1489.737 0.000 -6239.856 2356.017 3981.987 7836.365 226.179 3686.791 2970.702 7363.963 -3311.432 -1032.746 -6408.253 3181.470 2778.324 0.000 0.000
-1282.666 165.584 -2960.974 -6258.651 -11139.909 1807.627 9097.367 -9553.550 195.063 5847.836 18.850 -1464.249 0.000 -3964.296 -2689.262 -6715.808 9932.514 1492.919 0.000 -6239.452 2351.621 3976.212 7839.805 235.778 3686.938 2969.452 7367.347 -3302.237 -1029.711 -6399.481 3189.176 2826.433 0.000 0.000
-1285.571 161.648 -2964.082 -6260.030 -11143.237 1802.422 9093.377 -9555.003 193.702 5842.613 14.105 -1465.904 0.000 -3964.865 -2691.781 -6717.739 9932.477 1495.052 0.000 -6237.980 2349.194 3974.833 7840.080 237.672 3685.485 2967.245 7365.784 -3300.012 -1028.847 -6396.575 3191.438 2865.015 0.000 0.000
-1285.130 161.998 -2963.530 -6261.335 -11144.230 1805.181 9093.653 -9556.640 193.720 5844.802 16.183 -1465.885 0.000 -3965.601 -2692.517 -6715.182 9931.759 1490.969 0.000 -6240.242 2350.408 3975.311 7838.461 232.836 3683.554 2965.792 7363.466 -3305.161 -1032.617 -6402.166 3187.208 2895.267 0.000 0.000
-1279.006 167.919 -2960.128 -6261.556 -11141.674 1813.015 9095.952 -9556.935 193.095 5848.554 20.928 -1467.964 0.000 -3969.978 -2691.083 -6710.658 9931.317 1483.889 0.000 -6242.872 2352.265 3976.966 7832.319 223.567 3682.781 2964.652 7360.818 -3315.956 -1035.688 -6411.821 3177.351 2920.203 0.000 0.000
-1270.602 178.696 -2955.163 -6260.875 -11133.436 1823.773 9098.949 -9557.431 193.003 5857.142 26.298 -1468.975 0.000 -3975.679 -2689.446 -6704.130 9932.421 1476.607 0.000 -6247.708 2356.256 3979.835 7825.920 211.154 3679.306 2966.068 7354.694 -3330.668 -1041.242 -6424.583 3163.797 2936.019 0.000 0.000
-1263.044 186.475 -2950.951 -6259.515 -11127.146 1834.623 9103.014 -9558.184 194.106 5864.810 31.006 -1469.710 0.000 -3980.552 -2686.632 -6698.760 9934.444 1468.386 0.000 -6250.908 2358.996 3982.741 7820.789 200.488 3675.609 2965.792 7347.946 -3344.626 -1045.288 -6437.512 3152.763 2950.988 0.000 0.000
-1260.064 189.491 -2947.990 -6258.320 -11126.226 1838.356 9105.221 -9560.023 194.198 5868.065 33.985 -1470.225 0.000 -3982.538 -2685.418 -6695.634 9936.117 1464.322 0.000 -6253.023 2360.541 3983.293 7817.258 194.456 3675.058 2965.645 7345.813 -3351.026 -1048.727 -6444.077 3145.904 2965.792 0.000 0.000
-1263.393 188.038 -2950.565 -6258.283 -11127.531 1836.315 9102.977 -9560.410 193.463 5865.251 32.091 -1471.678 0.000 -3982.354 -2686.705 -6697.105 9935.032 1463.715 0.000 -6252.527 2359.492 3981.619 7817.663 195.008 3675.573 2964.744 7346.088 -3349.371 -1047.678 -6442.054 3148.515 2984.421 0.000 0.000
-1269.738 179.652 -2955.089 -6261.464 -11133.711 1826.090 9098.416 -9560.796 192.415 5859.018 26.794 -1471.586 0.000 -3979.099 -2688.453 -6703.174 9931.833 1467.173 0.000 -6250.688 2357.341 3979.835 7821.047 202.731 3675.812 2964.266 7349.049 -3341.279 -1044.589 -6434.146 3156.110 3006.250 0.000 0.000
-1279.116 168.342 -2960.551 -6262.494 -11140.773 1812.813 9093.414 -9559.674 189.638 5850.117 20.027 -1472.230 0.000 -3974.134 -2692.535 -6710.824 9928.908 1473.113 0.000 -6248.352 2353.111 3975.348 7824.356 215.476 3677.706 2962.574 7353.187 -3329.031 -1041.205 -6423.223 3167.696 3028.355 0.000 0.000
-1288.220 158.301 -2965.994 -6265.602 -11148.900 1801.779 9090.048 -9559.601 188.332 5840.627 12.413 -1472.101 0.000 -3970.769 -2697.666 -6717.849 9926.996 1477.673 0.000 -6244.472 2348.881 3971.082 7829.672 226.822 3679.527 2961.820 7357.416 -3316.802 -1036.332 -6411.747 3178.233 3046.671 0.000 0.000
-1291.916 154.568 -2967.576 -6265.768 -11152.101 1795.563 9087.511 -9559.821 186.861 5837.814 8.662 -1473.021 0.000 -3968.066 -2698.144 -6721.748 9926.242 1479.751 0.000 -6243.038 2346.343 3968.250 7831.290 230.132 3680.170 2960.588 7359.862 -3311.469 -1034.677 -6407.242 3183.916 3057.448 0.000 0.000
-1291.640 155.432 -2966.822 -6266.301 -11150.630 1796.850 9086.867 -9560.280 188.203 5837.648 10.078 -1472.561 0.000 -3969.206 -2696.379 -6719.798 9924.974 1479.273 0.000 -6243.369 2345.700 3969.813 7830.867 229.231 3679.195 2959.668 7359.697 -3313.216 -1034.419 -6409.044 3181.396 3058.864 0.000 0.000
-1285.461 162.457 -2963.254 -6263.983 -11147.411 1803.673 9089.020 -9558.884 188.902 5844.030 13.535 -1472.414 0.000 -3970.640 -2695.680 -6717.683 9928.081 1474.363 0.000 -6245.428 2349.488 3972.682 7827.336 222.850 3676.566 2959.687 7355.688 -3321.804 -1037.527 -6416.676 3173.250 3055.425 0.000 0.000
-1275.714 171.211 -2958.105 -6262.696 -11140.607 1815.865 9093.524 -9559.748 190.300 5851.478 19.549 -1473.241 0.000 -3974.337 -2694.080 -6710.640 9928.908 1468.037 0.000 -6248.885 2353.534 3976.691 7821.451 211.540 3675.297 2960.845 7351.255 -3333.464 -1041.407 -6426.257 3162.768 3047.223 0.000 0.000
